FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;QRESIDUOS _VAL_INORGAN;PERIODO
20241212;7534;010106;SIERRA;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;1,898;440;1,458;101.65;0.00;2023
20241212;7535;010107;SELVA;AMAZONAS;CHACHAPOYAS;GRANADA;544;164;380;45.61;0.00;2023
20241212;7536;010108;SIERRA;AMAZONAS;CHACHAPOYAS;HUANCAS;1,515;1,442;73;363.87;0.00;2023
20241212;7537;010109;SELVA;AMAZONAS;CHACHAPOYAS;LA JALCA;3,558;1,850;1,708;514.46;0.00;2023
20241212;7538;010110;SELVA;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;3,759;2,656;1,103;373.93;0.00;2023
20241212;7539;010111;SIERRA;AMAZONAS;CHACHAPOYAS;LEVANTO;781;393;388;90.79;0.00;2023
20241212;7540;010112;SELVA;AMAZONAS;CHACHAPOYAS;MAGDALENA;903;695;208;137.71;0.00;2023
20241212;7541;010113;SELVA;AMAZONAS;CHACHAPOYAS;MARISCAL CASTILLA;1,609;1,040;569;257.92;0.00;2023
20241212;7542;010114;SIERRA;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;2,218;531;1,687;122.67;0.00;2023
20241212;7543;010115;SELVA;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;465;420;45;102.93;0.00;2023
20241212;7544;010116;SELVA;AMAZONAS;CHACHAPOYAS;OLLEROS;444;128;316;35.60;0.00;2023
20241212;7545;010117;SELVA;AMAZONAS;CHACHAPOYAS;QUINJALCA;770;76;694;21.13;0.00;2023
20241212;7546;010118;SELVA;AMAZONAS;CHACHAPOYAS;SAN FRANCISCO DE DAGUAS;327;228;99;48.74;0.00;2023
20241212;7547;010119;SELVA;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;576;389;187;81.13;0.00;2023
20241212;7548;010120;SELVA;AMAZONAS;CHACHAPOYAS;SOLOCO;1,234;179;1,055;49.78;0.00;2023
20241212;7549;010121;SELVA;AMAZONAS;CHACHAPOYAS;SONCHE;281;97;184;26.97;0.00;2023
20241212;7550;010201;SELVA;AMAZONAS;BAGUA;BAGUA;30,652;27,777;2,875;6228.00;122.76;2023
20241212;7551;010202;SELVA;AMAZONAS;BAGUA;ARAMANGO;9,770;2,645;7,125;772.34;0.00;2023
20241212;7552;010203;SELVA;AMAZONAS;BAGUA;COPALLIN;4,334;2,101;2,233;492.98;0.00;2023
20241212;7553;010204;SELVA;AMAZONAS;BAGUA;EL PARCO;1,262;640;622;180.21;0.00;2023
20241212;7554;010205;SELVA;AMAZONAS;BAGUA;IMAZA;33,812;5,863;27,949;1620.28;0.00;2023
20241212;7555;010206;SELVA;AMAZONAS;BAGUA;LA PECA;6,299;3,825;2,474;737.95;0.00;2023
20241212;7556;010301;SELVA;AMAZONAS;BONGARA;JUMBILLA;1,258;1,026;232;230.04;0.00;2023
20241212;7557;010302;SELVA;AMAZONAS;BONGARA;CHISQUILLA;310;117;193;32.54;0.00;2023
20241212;7558;010303;SELVA;AMAZONAS;BONGARA;CHURUJA;297;286;11;77.55;0.00;2023
20241212;7559;010304;SELVA;AMAZONAS;BONGARA;COROSHA;838;79;759;21.97;0.00;2023
20241212;7560;010305;SELVA;AMAZONAS;BONGARA;CUISPES;650;352;298;97.89;0.00;2023
20241212;7561;010306;SELVA;AMAZONAS;BONGARA;FLORIDA;6,321;3,744;2,577;546.62;0.00;2023
20241212;7562;010307;SELVA;AMAZONAS;BONGARA;JAZAN;7,683;6,417;1,266;2141.44;0.00;2023
20241212;7563;010308;SELVA;AMAZONAS;BONGARA;RECTA;215;61;154;16.96;0.00;2023
20241212;7564;010309;SELVA;AMAZONAS;BONGARA;SAN CARLOS;592;423;169;127.93;0.00;2023
20241212;7565;010310;SELVA;AMAZONAS;BONGARA;SHIPASBAMBA;1,730;886;844;175.55;0.00;2023
20241212;7566;010311;SELVA;AMAZONAS;BONGARA;VALERA;745;236;509;24.61;0.00;2023
20241212;7567;010312;SELVA;AMAZONAS;BONGARA;YAMBRASBAMBA;5,581;2,109;3,472;252.93;0.00;2023
20241212;7568;010401;SELVA;AMAZONAS;CONDORCANQUI;NIEVA;19,939;4,111;15,828;1221.85;0.00;2023
20241212;7569;010402;SELVA;AMAZONAS;CONDORCANQUI;EL CENEPA;13,358;1,230;12,128;342.05;0.00;2023
20241212;7570;010403;SELVA;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;18,978;2,539;16,439;706.06;0.00;2023
20241212;7571;010501;SIERRA;AMAZONAS;LUYA;LAMUD;2,326;2,061;265;558.83;4.00;2023
20241212;7572;010502;SELVA;AMAZONAS;LUYA;CAMPORREDONDO;7,688;4,683;3,005;1302.28;0.00;2023
20241212;7573;010503;SELVA;AMAZONAS;LUYA;COCABAMBA;1,948;330;1,618;91.77;0.00;2023
20241212;7574;010504;SIERRA;AMAZONAS;LUYA;COLCAMAR;1,789;1,126;663;260.12;0.00;2023
20241212;7575;010505;SELVA;AMAZONAS;LUYA;CONILA;1,847;1,024;823;133.49;0.00;2023
20241212;7576;010506;SIERRA;AMAZONAS;LUYA;INGUILPATA;434;291;143;67.22;0.00;2023
20241212;7577;010507;SELVA;AMAZONAS;LUYA;LONGUITA;847;196;651;32.70;0.00;2023
20241212;7578;010508;SIERRA;AMAZONAS;LUYA;LONYA CHICO;796;310;486;71.61;0.00;2023
20241212;7579;010509;SIERRA;AMAZONAS;LUYA;LUYA;4,004;2,283;1,721;416.65;0.00;2023
20241212;7580;010510;SIERRA;AMAZONAS;LUYA;LUYA VIEJO;394;394;0;55.47;0.00;2023
20241212;7581;010511;SELVA;AMAZONAS;LUYA;MARIA;738;357;381;99.28;0.00;2023
20241212;7582;010512;SELVA;AMAZONAS;LUYA;OCALLI;3,962;1,593;2,369;249.19;0.00;2023
20241212;7583;010513;SELVA;AMAZONAS;LUYA;OCUMAL;3,599;498;3,101;138.49;0.00;2023
20241212;7584;010514;SIERRA;AMAZONAS;LUYA;PISUQUIA;4,862;360;4,502;83.16;0.00;2023
20241212;7585;010515;SIERRA;AMAZONAS;LUYA;PROVIDENCIA;1,339;247;1,092;57.06;0.00;2023
20241212;7586;010516;SIERRA;AMAZONAS;LUYA;SAN CRISTOBAL;505;397;108;57.96;0.00;2023
20241212;7587;010517;SIERRA;AMAZONAS;LUYA;SAN FRANCISCO DEL YESO;699;350;349;80.85;0.00;2023
20241212;7588;010518;SIERRA;AMAZONAS;LUYA;SAN JERONIMO;547;173;374;39.97;0.00;2023
20241212;7589;010519;SELVA;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;399;60;339;16.69;0.00;2023
20241212;7590;010520;SIERRA;AMAZONAS;LUYA;SANTA CATALINA;2,206;440;1,766;101.65;0.00;2023
20241212;7591;010521;SELVA;AMAZONAS;LUYA;SANTO TOMAS;2,865;794;2,071;136.62;0.00;2023
20241212;7592;010522;SIERRA;AMAZONAS;LUYA;TINGO;1,385;778;607;179.73;0.00;2023
20241212;7593;010523;SIERRA;AMAZONAS;LUYA;TRITA;1,461;887;574;180.38;0.00;2023
20241212;7594;010601;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SAN NICOLAS;6,629;5,486;1,143;1315.86;0.00;2023
20241212;7595;010602;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;CHIRIMOTO;2,971;74;2,897;20.58;0.00;2023
20241212;7596;010603;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;COCHAMAL;640;555;85;133.12;0.00;2023
20241212;7597;010604;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;HUAMBO;2,439;705;1,734;196.05;0.00;2023
20241212;7598;010605;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;LIMABAMBA;2,290;411;1,879;114.29;0.00;2023
20241212;7599;010606;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;1,594;850;744;212.74;0.00;2023
20241212;7600;010607;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;1,498;1,006;492;279.76;0.00;2023
20241212;7601;010608;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;MILPUC;399;226;173;65.99;0.00;2023
20241212;7602;010609;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;10,275;637;9,638;192.65;0.00;2023
20241212;7603;010610;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;SANTA ROSA;525;156;369;43.38;0.00;2023
20241212;7604;010611;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;TOTORA;285;64;221;17.80;0.00;2023
20241212;7605;010612;SELVA;AMAZONAS;RODRIGUEZ DE MENDOZA;VISTA ALEGRE;4,729;518;4,211;144.05;0.00;2023
20241212;7606;010701;SIERRA;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;59,466;40,526;18,940;11622.28;223.64;2023
20241212;7607;010702;SELVA;AMAZONAS;UTCUBAMBA;CAJARURO;23,574;7,540;16,034;2083.73;0.00;2023
20241212;7608;010703;SIERRA;AMAZONAS;UTCUBAMBA;CUMBA;8,536;3,019;5,517;928.77;0.00;2023
20241212;7609;010704;SIERRA;AMAZONAS;UTCUBAMBA;EL MILAGRO;6,564;3,046;3,518;703.66;0.00;2023
20241212;7610;010705;SIERRA;AMAZONAS;UTCUBAMBA;JAMALCA;7,012;1,257;5,755;367.04;0.00;2023
20241212;7611;010706;SELVA;AMAZONAS;UTCUBAMBA;LONYA GRANDE;11,598;4,036;7,562;1452.10;0.00;2023
20241212;7612;010707;SIERRA;AMAZONAS;UTCUBAMBA;YAMON;3,252;559;2,693;129.14;0.00;2023
20241212;7613;020101;SIERRA;ANCASH;HUARAZ;HUARAZ;70,410;63,195;7,215;23066.18;212.91;2023
20241212;7614;020102;SIERRA;ANCASH;HUARAZ;COCHABAMBA;1,658;394;1,264;91.02;0.00;2023
20241212;7615;020103;SIERRA;ANCASH;HUARAZ;COLCABAMBA;245;97;148;39.45;0.00;2023
20241212;7616;020104;SIERRA;ANCASH;HUARAZ;HUANCHAY;1,593;245;1,348;56.60;0.00;2023
20241212;7617;020105;SIERRA;ANCASH;HUARAZ;INDEPENDENCIA;92,336;75,507;16,829;27166.34;126.36;2023
20241212;7618;020106;SIERRA;ANCASH;HUARAZ;JANGAS;5,320;2,576;2,744;429.82;0.00;2023
20241212;7619;020107;SIERRA;ANCASH;HUARAZ;LA LIBERTAD;1,090;253;837;58.45;0.00;2023
20241212;7620;020108;SIERRA;ANCASH;HUARAZ;OLLEROS;2,493;1,159;1,334;259.86;0.00;2023
20241212;7621;020109;SIERRA;ANCASH;HUARAZ;PAMPAS;964;291;673;30.35;0.00;2023
20241212;7622;020110;SIERRA;ANCASH;HUARAZ;PARIACOTO;5,361;1,274;4,087;294.31;0.00;2023
20241212;7623;020111;SIERRA;ANCASH;HUARAZ;PIRA;3,442;1,040;2,402;240.25;0.00;2023
20241212;7624;020112;SIERRA;ANCASH;HUARAZ;TARICA;7,992;1,998;5,994;461.56;0.00;2023
20241212;7625;020201;SIERRA;ANCASH;AIJA;AIJA;2,178;1,002;1,176;287.36;0.00;2023
20241212;7626;020202;SIERRA;ANCASH;AIJA;CORIS;1,480;316;1,164;73.00;0.00;2023
20241212;7627;020203;SIERRA;ANCASH;AIJA;HUACLLAN;312;171;141;39.50;0.00;2023
20241212;7628;020204;SIERRA;ANCASH;AIJA;LA MERCED;1,366;202;1,164;46.66;0.00;2023
20241212;7629;020205;SIERRA;ANCASH;AIJA;SUCCHA;688;258;430;59.60;0.00;2023
20241212;7630;020301;SIERRA;ANCASH;ANTONIO RAYMONDI;LLAMELLIN;3,272;1,681;1,591;368.14;2.76;2023
20241212;7631;020302;SIERRA;ANCASH;ANTONIO RAYMONDI;ACZO;1,809;687;1,122;158.71;0.00;2023
20241212;7632;020303;SIERRA;ANCASH;ANTONIO RAYMONDI;CHACCHO;1,254;368;886;85.01;0.00;2023
20241212;7633;020304;SIERRA;ANCASH;ANTONIO RAYMONDI;CHINGAS;1,785;767;1,018;177.19;0.00;2023
20241212;7634;020305;SIERRA;ANCASH;ANTONIO RAYMONDI;MIRGAS;3,910;1,085;2,825;250.65;0.00;2023
20241212;7635;020306;SIERRA;ANCASH;ANTONIO RAYMONDI;SAN JUAN DE RONTOY;1,078;155;923;35.81;0.00;2023
20241212;7636;020401;SIERRA;ANCASH;ASUNCION;CHACAS;4,596;1,795;2,801;336.95;0.00;2023
20241212;7637;020402;SIERRA;ANCASH;ASUNCION;ACOCHACA;2,720;204;2,516;47.13;0.00;2023
20241212;7638;020501;SIERRA;ANCASH;BOLOGNESI;CHIQUIAN;3,924;3,631;293;700.52;0.00;2023
20241212;7639;020502;SIERRA;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;196;157;39;40.93;1.32;2023
20241212;7640;020503;SIERRA;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;927;290;637;66.99;0.00;2023
20241212;7641;020504;SIERRA;ANCASH;BOLOGNESI;AQUIA;1,853;914;939;211.14;0.00;2023
20241212;7642;020505;SIERRA;ANCASH;BOLOGNESI;CAJACAY;1,904;690;1,214;159.40;0.00;2023
20241212;7643;020506;SIERRA;ANCASH;BOLOGNESI;CANIS;232;223;9;51.52;0.00;2023
20241212;7644;020507;COSTA;ANCASH;BOLOGNESI;COLQUIOC;2,104;1,430;674;156.59;0.00;2023
20241212;7645;020508;SIERRA;ANCASH;BOLOGNESI;HUALLANCA;6,193;5,083;1,110;2014.32;0.00;2023
20241212;7646;020509;SIERRA;ANCASH;BOLOGNESI;HUASTA;1,153;865;288;130.80;0.00;2023
20241212;7647;020510;SIERRA;ANCASH;BOLOGNESI;HUAYLLACAYAN;1,256;303;953;70.00;0.00;2023
20241212;7648;020511;SIERRA;ANCASH;BOLOGNESI;LA PRIMAVERA;378;278;100;53.63;0.00;2023
20241212;7649;020512;SIERRA;ANCASH;BOLOGNESI;MANGAS;471;339;132;65.40;0.00;2023
20241212;7650;020513;SIERRA;ANCASH;BOLOGNESI;PACLLON;755;662;93;152.93;0.00;2023
20241212;7651;020514;SIERRA;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;410;334;76;34.83;0.00;2023
20241212;7652;020515;SIERRA;ANCASH;BOLOGNESI;TICLLOS;556;475;81;109.73;0.00;2023
20241212;7653;020601;SIERRA;ANCASH;CARHUAZ;CARHUAZ;17,014;10,543;6,471;1979.07;0.00;2023
20241212;7654;020602;SIERRA;ANCASH;CARHUAZ;ACOPAMPA;2,823;989;1,834;118.61;0.00;2023
20241212;7655;020603;SIERRA;ANCASH;CARHUAZ;AMASHCA;1,473;678;795;156.63;0.00;2023
20241212;7656;020604;SIERRA;ANCASH;CARHUAZ;ANTA;2,611;736;1,875;170.02;0.00;2023
20241212;7657;020605;SIERRA;ANCASH;CARHUAZ;ATAQUERO;1,628;276;1,352;90.67;0.00;2023
20241212;7658;020606;SIERRA;ANCASH;CARHUAZ;MARCARA;11,171;3,950;7,221;700.28;0.00;2023
20241212;7659;020607;SIERRA;ANCASH;CARHUAZ;PARIAHUANCA;1,450;603;847;139.30;0.00;2023
20241212;7660;020608;SIERRA;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;2,493;363;2,130;83.86;0.00;2023
20241212;7661;020609;SIERRA;ANCASH;CARHUAZ;SHILLA;2,872;912;1,960;233.02;0.00;2023
20241212;7662;020610;SIERRA;ANCASH;CARHUAZ;TINCO;4,050;1,659;2,391;383.25;0.00;2023
20241212;7663;020611;SIERRA;ANCASH;CARHUAZ;YUNGAR;3,298;693;2,605;160.09;0.00;2023
20241212;7664;020701;SIERRA;ANCASH;CARLOS FERMIN FITZCARRALD;SAN LUIS;10,694;3,399;7,295;602.59;0.00;2023
20241212;7665;020702;SIERRA;ANCASH;CARLOS FERMIN FITZCARRALD;SAN NICOLAS;3,025;944;2,081;218.08;0.00;2023
20241212;7666;020703;SIERRA;ANCASH;CARLOS FERMIN FITZCARRALD;YAUYA;3,872;736;3,136;170.02;0.00;2023
20241212;7667;020801;COSTA;ANCASH;CASMA;CASMA;43,067;38,886;4,181;11963.00;82.59;2023
20241212;7668;020802;COSTA;ANCASH;CASMA;BUENA VISTA ALTA;5,751;2,822;2,929;720.21;0.00;2023
20241212;7669;020803;COSTA;ANCASH;CASMA;COMANDANTE NOEL;2,387;1,656;731;422.63;0.00;2023
20241212;7670;020804;COSTA;ANCASH;CASMA;YAUTAN;9,483;3,252;6,231;542.62;0.00;2023
20241212;7671;020901;SIERRA;ANCASH;CORONGO;CORONGO;1,794;1,309;485;302.39;0.00;2023
20241212;7672;020902;SIERRA;ANCASH;CORONGO;ACO;336;173;163;39.97;0.00;2023
20241212;7673;020903;SIERRA;ANCASH;CORONGO;BAMBAS;453;370;83;85.47;0.00;2023
20241212;7674;020904;SIERRA;ANCASH;CORONGO;CUSCA;2,904;1,057;1,847;244.18;0.00;2023
20241212;7675;020905;SIERRA;ANCASH;CORONGO;LA PAMPA;1,025;753;272;102.09;0.00;2023
20241212;7676;020906;SIERRA;ANCASH;CORONGO;YANAC;622;221;401;51.05;0.00;2023
20241212;7677;020907;SIERRA;ANCASH;CORONGO;YUPAN;697;648;49;149.70;0.00;2023
20241212;7678;021001;SIERRA;ANCASH;HUARI;HUARI;9,776;6,064;3,712;1043.44;0.00;2023
20241212;7679;021002;SIERRA;ANCASH;HUARI;ANRA;1,344;259;1,085;37.81;0.00;2023
20241212;7680;021003;SIERRA;ANCASH;HUARI;CAJAY;2,619;611;2,008;105.14;0.00;2023
20241212;7681;021004;SIERRA;ANCASH;HUARI;CHAVIN DE HUANTAR;8,453;2,225;6,228;684.51;0.00;2023
20241212;7682;021005;SIERRA;ANCASH;HUARI;HUACACHI;1,825;740;1,085;170.95;0.00;2023
20241212;7683;021006;SIERRA;ANCASH;HUARI;HUACCHIS;1,294;846;448;195.44;0.00;2023
20241212;7684;021007;SIERRA;ANCASH;HUARI;HUACHIS;3,625;1,552;2,073;358.53;0.00;2023
20241212;7685;021008;SIERRA;ANCASH;HUARI;HUANTAR;2,728;898;1,830;93.65;0.00;2023
20241212;7686;021009;SIERRA;ANCASH;HUARI;MASIN;1,264;694;570;104.94;0.00;2023
20241212;7687;021010;SIERRA;ANCASH;HUARI;PAUCAS;1,479;1,152;327;396.45;0.00;2023
20241212;7688;021011;SIERRA;ANCASH;HUARI;PONTO;2,602;817;1,785;188.74;0.00;2023
20241212;7689;021012;SIERRA;ANCASH;HUARI;RAHUAPAMPA;767;522;245;190.53;0.00;2023
20241212;7690;021013;SIERRA;ANCASH;HUARI;RAPAYAN;1,415;624;791;144.15;0.00;2023
20241212;7691;021014;SIERRA;ANCASH;HUARI;SAN MARCOS;20,237;4,952;15,285;877.92;0.00;2023
20241212;7692;021015;SIERRA;ANCASH;HUARI;SAN PEDRO DE CHANA;2,734;1,063;1,671;443.42;6.00;2023
20241212;7693;021016;SIERRA;ANCASH;HUARI;UCO;1,223;609;614;140.69;0.00;2023
20241212;7694;021101;COSTA;ANCASH;HUARMEY;HUARMEY;28,073;24,155;3,918;9446.33;163.93;2023
20241212;7695;021102;COSTA;ANCASH;HUARMEY;COCHAPETI;786;209;577;53.34;0.00;2023
20241212;7696;021103;COSTA;ANCASH;HUARMEY;CULEBRAS;3,425;1,719;1,706;385.42;0.00;2023
20241212;7697;021104;COSTA;ANCASH;HUARMEY;HUAYAN;945;347;598;88.56;0.00;2023
20241212;7698;021105;COSTA;ANCASH;HUARMEY;MALVAS;734;298;436;76.05;0.00;2023
20241212;7699;021201;SIERRA;ANCASH;HUAYLAS;CARAZ;27,379;15,661;11,718;5634.60;0.00;2023
20241212;7700;021202;SIERRA;ANCASH;HUAYLAS;HUALLANCA;1,139;539;600;124.52;0.00;2023
20241212;7701;021203;SIERRA;ANCASH;HUAYLAS;HUATA;1,371;187;1,184;43.20;0.00;2023
20241212;7702;021204;SIERRA;ANCASH;HUAYLAS;HUAYLAS;1,675;349;1,326;58.23;0.00;2023
20241212;7703;021205;SIERRA;ANCASH;HUAYLAS;MATO;1,905;905;1,000;209.07;0.00;2023
20241212;7704;021206;SIERRA;ANCASH;HUAYLAS;PAMPAROMAS;8,573;414;8,159;95.64;0.00;2023
20241212;7705;021207;SIERRA;ANCASH;HUAYLAS;PUEBLO LIBRE;7,000;455;6,545;73.55;0.00;2023
20241212;7706;021208;SIERRA;ANCASH;HUAYLAS;SANTA CRUZ;4,559;626;3,933;101.19;0.00;2023
20241212;7707;021209;SIERRA;ANCASH;HUAYLAS;SANTO TORIBIO;1,061;231;830;53.36;0.00;2023
20241212;7708;021210;SIERRA;ANCASH;HUAYLAS;YURACMARCA;2,257;459;1,798;106.03;0.00;2023
20241212;7709;021301;SIERRA;ANCASH;MARISCAL LUZURIAGA;PISCOBAMBA;3,025;1,345;1,680;315.59;0.00;2023
20241212;7710;021302;SIERRA;ANCASH;MARISCAL LUZURIAGA;CASCA;3,840;301;3,539;69.53;0.00;2023
20241212;7711;021303;SIERRA;ANCASH;MARISCAL LUZURIAGA;ELEAZAR GUZMAN BARRON;1,375;139;1,236;32.11;0.00;2023
20241212;7712;021304;SIERRA;ANCASH;MARISCAL LUZURIAGA;FIDEL OLIVAS ESCUDERO;1,825;141;1,684;32.57;0.00;2023
20241212;7713;021305;SIERRA;ANCASH;MARISCAL LUZURIAGA;LLAMA;945;121;824;37.86;0.00;2023
20241212;7714;021306;SIERRA;ANCASH;MARISCAL LUZURIAGA;LLUMPA;6,416;343;6,073;44.71;0.00;2023
20241212;7715;021307;SIERRA;ANCASH;MARISCAL LUZURIAGA;LUCMA;2,740;110;2,630;25.41;0.00;2023
20241212;7716;021308;SIERRA;ANCASH;MARISCAL LUZURIAGA;MUSGA;970;292;678;67.46;0.00;2023
20241212;7717;021401;SIERRA;ANCASH;OCROS;OCROS;1,206;796;410;332.05;0.00;2023
20241212;7718;021402;SIERRA;ANCASH;OCROS;ACAS;566;277;289;63.99;0.00;2023
20241212;7719;021403;SIERRA;ANCASH;OCROS;CAJAMARQUILLA;264;255;9;58.91;0.00;2023
20241212;7720;021404;SIERRA;ANCASH;OCROS;CARHUAPAMPA;374;342;32;79.01;0.00;2023
20241212;7721;021405;COSTA;ANCASH;OCROS;COCHAS;1,586;471;1,115;120.20;0.00;2023
20241212;7722;021406;SIERRA;ANCASH;OCROS;CONGAS;1,268;898;370;215.39;0.00;2023
20241212;7723;021407;SIERRA;ANCASH;OCROS;LLIPA;220;198;22;45.74;0.00;2023
20241212;7724;021408;SIERRA;ANCASH;OCROS;SAN CRISTOBAL DE RAJAN;355;261;94;60.29;0.00;2023
20241212;7725;021409;COSTA;ANCASH;OCROS;SAN PEDRO;425;143;282;36.50;0.00;2023
20241212;7726;021410;SIERRA;ANCASH;OCROS;SANTIAGO DE CHILCAS;459;317;142;89.26;0.00;2023
20241212;7727;021501;SIERRA;ANCASH;PALLASCA;CABANA;2,484;1,812;672;614.14;0.00;2023
20241212;7728;021502;SIERRA;ANCASH;PALLASCA;BOLOGNESI;928;300;628;69.30;0.00;2023
20241212;7729;021503;SIERRA;ANCASH;PALLASCA;CONCHUCOS;7,633;4,110;3,523;1178.69;0.00;2023
20241212;7730;021504;SIERRA;ANCASH;PALLASCA;HUACASCHUQUE;492;184;308;42.51;0.00;2023
20241212;7731;021505;SIERRA;ANCASH;PALLASCA;HUANDOVAL;1,044;666;378;153.85;0.00;2023
20241212;7732;021506;SIERRA;ANCASH;PALLASCA;LACABAMBA;479;257;222;59.37;0.00;2023
20241212;7733;021507;SIERRA;ANCASH;PALLASCA;LLAPO;599;582;17;242.78;0.00;2023
20241212;7734;021508;SIERRA;ANCASH;PALLASCA;PALLASCA;2,440;937;1,503;216.46;0.00;2023
20241212;7735;021509;SIERRA;ANCASH;PALLASCA;PAMPAS;3,090;1,859;1,231;688.23;0.00;2023
20241212;7736;021510;SIERRA;ANCASH;PALLASCA;SANTA ROSA;1,123;306;817;70.69;0.00;2023
20241212;7737;021511;SIERRA;ANCASH;PALLASCA;TAUCA;2,648;1,198;1,450;124.93;0.00;2023
20241212;7738;021601;SIERRA;ANCASH;POMABAMBA;POMABAMBA;14,737;5,287;9,450;1819.48;0.00;2023
20241212;7739;021602;SIERRA;ANCASH;POMABAMBA;HUAYLLAN;2,870;422;2,448;97.49;0.00;2023
20241212;7740;021603;SIERRA;ANCASH;POMABAMBA;PAROBAMBA;6,151;936;5,215;216.23;0.00;2023
20241212;7741;021604;SIERRA;ANCASH;POMABAMBA;QUINUABAMBA;2,245;201;2,044;46.43;0.00;2023
20241212;7742;021701;SIERRA;ANCASH;RECUAY;RECUAY;4,285;2,943;1,342;797.97;0.00;2023
20241212;7743;021702;SIERRA;ANCASH;RECUAY;CATAC;3,941;2,594;1,347;473.41;0.00;2023
20241212;7744;021703;SIERRA;ANCASH;RECUAY;COTAPARACO;346;302;44;103.93;0.00;2023
20241212;7745;021704;SIERRA;ANCASH;RECUAY;HUAYLLAPAMPA;477;238;239;54.98;0.00;2023
20241212;7746;021705;SIERRA;ANCASH;RECUAY;LLACLLIN;737;575;162;134.92;0.00;2023
20241212;7747;021706;SIERRA;ANCASH;RECUAY;MARCA;2,139;1,957;182;816.35;0.00;2023
20241212;7748;021707;SIERRA;ANCASH;RECUAY;PAMPAS CHICO;716;391;325;90.33;0.00;2023
20241212;7749;021708;COSTA;ANCASH;RECUAY;PARARIN;1,788;421;1,367;107.44;0.00;2023
20241212;7750;021709;SIERRA;ANCASH;RECUAY;TAPACOCHA;400;256;144;59.14;0.00;2023
20241212;7751;021710;SIERRA;ANCASH;RECUAY;TICAPAMPA;2,768;1,762;1,006;407.04;0.00;2023
20241212;7752;021801;COSTA;ANCASH;SANTA;CHIMBOTE;215,760;205,446;10,314;64275.25;935.10;2023
20241212;7753;021802;SIERRA;ANCASH;SANTA;CACERES DEL PERU;4,684;870;3,814;200.98;0.00;2023
20241212;7754;021803;COSTA;ANCASH;SANTA;COISHCO;17,743;17,743;0;5643.54;70.11;2023
20241212;7755;021804;SIERRA;ANCASH;SANTA;MACATE;3,094;285;2,809;65.84;0.00;2023
20241212;7756;021805;SIERRA;ANCASH;SANTA;MORO;8,820;4,166;4,654;1433.70;0.00;2023
20241212;7757;021806;COSTA;ANCASH;SANTA;NEPEÑA;14,904;13,693;1,211;3212.96;0.00;2023
20241212;7758;021807;COSTA;ANCASH;SANTA;SAMANCO;5,406;3,883;1,523;1052.85;0.00;2023
20241212;7759;021808;COSTA;ANCASH;SANTA;SANTA;23,569;20,976;2,593;4484.37;0.00;2023
20241212;7760;021809;COSTA;ANCASH;SANTA;NUEVO CHIMBOTE;193,571;192,091;1,480;59095.42;375.70;2023
20241212;7761;021901;SIERRA;ANCASH;SIHUAS;SIHUAS;5,737;4,385;1,352;1234.69;0.00;2023
20241212;7762;021902;SIERRA;ANCASH;SIHUAS;ACOBAMBA;1,531;702;829;162.17;0.00;2023
20241212;7763;021903;SIERRA;ANCASH;SIHUAS;ALFONSO UGARTE;441;151;290;34.88;0.00;2023
20241212;7764;021904;SIERRA;ANCASH;SIHUAS;CASHAPAMPA;2,840;570;2,270;131.68;0.00;2023
20241212;7765;021905;SIERRA;ANCASH;SIHUAS;CHINGALPO;844;394;450;91.02;0.00;2023
20241212;7766;021906;SIERRA;ANCASH;SIHUAS;HUAYLLABAMBA;3,489;904;2,585;208.83;0.00;2023
20241212;7767;021907;SIERRA;ANCASH;SIHUAS;QUICHES;2,257;469;1,788;108.34;0.00;2023
20241212;7768;021908;SIERRA;ANCASH;SIHUAS;RAGASH;2,263;299;1,964;69.07;0.00;2023
